15782742:		23	1
26016304:		23	2
15698746:		23	2
18054017:		23	1
22392915:		23	2
16210411:		23	3
11782143:		23	1
10858446:		23	1
17406760:		23	0
354520:		23	2
10418404:		23	0
8312896:		23	2
27876766:		23	0
25158742:		23	1
46481:		23	1
9808500:		23	1
26836966:		23	1
20893363:		23	4
26803769:		23	1
25902535:		23	2
12080817:		23	2
93940:		23	1
23214391:		23	3
12689819:		23	1
7306380:		23	1
21727:		23	4
213652:		23	1
24875:		23	2
7309806:		23	1
26836052:		23	1
2638810:		23	1
20935662:		23	1
5556595:		23	1
77259:		23	2
32972153:		23	1
13432215:		23	1
29875939:		23	1
25476445:		23	1
22926502:		23	1
25729161:		23	4
25909686:		23	1
147243:		23	1
18079557:		23	3
20170580:		23	3
8559036:		23	1
12860772:		23	2
8221077:		23	2
11202715:		23	1
10399862:		23	2
13354283:		23	6
389099:		23	1
631096:		23	1
22929092:		23	2
6609552:		23	2
6283478:		23	1
25057512:		23	0
22041497:		23	1
18869967:		23	1
18008075:		23	2
6450616:		23	1
7314503:		23	4
7936035:		23	2
4703553:		23	3
20262477:		23	4
236862:		23	1
28811016:		23	2
13162861:		23	3
18664167:		23	4
772606:		23	1
22172410:		23	4
26188799:		23	1
17696368:		23	1
18594501:		23	3
248290:		23	2
23570856:		23	2
26502474:		23	1
21882188:		23	3
22434551:		23	1
9601799:		23	1
33897336:		23	3
27206527:		23	1
18782912:		23	2
16158564:		23	2
21570066:		23	3
24452990:		23	2
25876967:		23	3
1354323:		23	2
32938039:		23	1
4893390:		23	1
6601254:		23	2
16181516:		23	2
13623785:		23	1
22734593:		23	1
15465639:		23	1
47763:		23	1
22466277:		23	1
5082951:		23	1
17608898:		23	4
72159:		23	2
15714677:		23	3
18817125:		23	1
10791807:		23	1
45436:		23	1
7737900:		23	3
12701409:		23	1
12120268:		23	3
8850167:		23	1
15755025:		23	4
8776757:		23	2
16069783:		23	1
10355662:		23	1
11313:		23	2
394726:		23	1
20563988:		23	1
12988064:		23	2
26215628:		23	2
8529230:		23	2
6377125:		23	1
6658565:		23	1
8505011:		23	6
29939027:		23	2
16074739:		23	2
20256715:		23	2
13642591:		23	2
17263388:		23	2
30333129:		23	3
16055:		23	1
29456598:		23	2
85459:		23	1
18755804:		23	0
13981:		23	1
21412371:		23	1
18340095:		23	1
30226698:		23	1
160149:		23	1
7655516:		23	1
19288180:		23	1
8256181:		23	5
27261377:		23	6
17238419:		23	1
9968513:		23	2
21977318:		23	1
774060:		23	1
2305862:		23	3
18346345:		23	1
10570:		23	1
20644478:		23	2
26114681:		23	1
13425149:		23	1
16148491:		23	3
13578466:		23	5
22999141:		23	2
9556239:		23	1
16729:		23	1
6875162:		23	1
17347379:		23	3
225024:		23	1
18693715:		23	5
18050760:		23	1
3973:		23	3
14435190:		23	2
22856146:		23	1
215492:		23	3
15793094:		23	2
13455485:		23	1
13271555:		23	4
5841519:		23	5
6605685:		23	2
36114743:		23	2
20702025:		23	2
108942:		23	1
19695718:		23	0
1011632:		23	3
13490795:		23	0
22556945:		23	2
17910135:		23	3
10857743:		23	1
7697602:		23	2
18663722:		23	1
16181732:		23	1
12704827:		23	2
886955:		23	2
21528313:		23	3
27231883:		23	5
66717:		23	0
25452067:		23	1
12988330:		23	2
187753:		23	1
13536315:		23	1
13606659:		23	1
11769081:		23	3
15782195:		23	1
8835645:		23	3
16002008:		23	1
16078492:		23	1
27877138:		23	8
10798428:		23	1
10640020:		23	3
20890470:		23	1
626247:		23	1
7106736:		23	3
60219:		23	2
59825:		23	2
49455:		23	1
580002:		23	2
30079906:		23	1
6479112:		23	2
7013345:		23	4
22521588:		23	1
22588:		23	1
29241322:		23	2
6987750:		23	4
295801:		23	1
16156917:		23	1
7204637:		23	1
12266205:		23	1
18247580:		23	2
22151847:		23	2
25125233:		23	2
19336279:		23	2
10370491:		23	1
18665259:		23	3
23014674:		23	1
2277185:		23	1
31336:		23	1
29523625:		23	1
26114131:		23	3
22730721:		23	1
23505867:		23	1
192887:		23	1
29238041:		23	1
15747422:		23	4
16065434:		23	4
13635645:		23	1
33984056:		23	2
8714075:		23	2
24248906:		23	2
18008080:		23	1
24862192:		23	1
30333938:		23	2
396929:		23	1
26856502:		23	1
17262134:		23	2
6526709:		23	1
11072325:		23	1
11459153:		23	1
12305703:		23	4
4248:		22	1
35342904:		22	6
32867491:		22	1
30140845:		22	2
29082755:		22	1
29548789:		22	3
18180011:		22	1
16207330:		22	2
110871:		22	1
31195675:		22	1
24684698:		22	1
22907530:		22	1
18406008:		22	3
25810398:		22	2
17333237:		22	3
139724:		22	2
17465443:		22	2
6192480:		22	1
34322023:		22	1
33982999:		22	2
25959432:		22	1
27242735:		22	2
22873160:		22	1
25324697:		22	1
23213982:		22	1
22571023:		22	1
24234838:		22	1
20944654:		22	1
17285432:		22	2
22586926:		22	1
22846841:		22	1
25480581:		22	1
18248792:		22	1
13186546:		22	4
13605496:		22	1
33442:		22	2
17200654:		22	1
30014133:		22	1
23659059:		22	2
6503486:		22	1
6364718:		22	1
6178065:		22	1
11809168:		22	2
18455577:		22	1
21473632:		22	2
5071434:		22	1
17700033:		22	2
15927486:		22	1
11391373:		22	1
12954062:		22	6
26631602:		22	1
8709406:		22	1
6620599:		22	1
18076780:		22	3
22929602:		22	1
15854146:		22	1
8641129:		22	1
12835220:		22	1
138097:		22	3
142886:		22	2
17347640:		22	2
25042819:		22	2
22676848:		22	1
23155057:		22	4
20984657:		22	0
20734033:		22	3
18103891:		22	0
11260507:		22	3
16071864:		22	2
13628795:		22	4
23847922:		22	2
27797730:		22	1
26114421:		22	1
9647979:		22	3
269746:		22	2
15793075:		22	1
19083223:		22	1
13151175:		22	1
12758871:		22	1
13319888:		22	1
31217834:		22	1
13572891:		22	3
24955233:		22	2
23862438:		22	1
23017961:		22	1
21524934:		22	1
18373344:		22	1
17671919:		22	2
17828326:		22	3
16142151:		22	1
16072988:		22	2
6678974:		22	1
13532244:		22	2
634407:		22	1
400878:		22	1
13021244:		22	1
12471274:		22	2
23203257:		22	6
13450088:		22	3
30317594:		22	7
25158637:		22	1
11496925:		22	4
17562413:		22	1
818108:		22	4
23398919:		22	2
16280156:		22	1
22472342:		22	2
16406114:		22	5
19546543:		22	1
17234173:		22	2
31145064:		22	1
886066:		22	2
77742:		22	3
22590207:		22	1
16141351:		22	1
13546207:		22	1
23357071:		22	1
9743801:		22	1
14058781:		22	1
20410977:		22	1
10413869:		22	5
18553:		22	1
166580:		22	1
16007911:		22	1
13502238:		22	2
23719437:		22	4
30407998:		22	1
25150798:		22	3
16386616:		22	3
9211153:		22	3
19369395:		22	4
30109999:		22	1
15848751:		22	1
13637128:		22	1
6465468:		22	2
18849485:		22	2
19016435:		22	1
13558188:		22	2
16094280:		22	7
13454692:		22	1
8792631:		22	1
20983351:		22	2
23847966:		22	2
17561810:		22	6
12658862:		22	2
3544003:		22	2
414895:		22	2
91571:		22	1
9861703:		22	1
29364863:		22	1
6029797:		22	1
13539723:		22	2
16102879:		22	2
22313641:		22	1
18693616:		22	4
5191:		22	2
6696927:		22	0
16142191:		22	2
29430620:		22	3
24443726:		22	4
18193861:		22	0
161540:		22	2
13424356:		22	7
10769683:		22	1
32148570:		22	2
29920081:		22	3
26191000:		22	2
23413920:		22	2
3229394:		22	3
29935867:		22	2
16096968:		22	3
25207164:		22	2
25752072:		22	4
18371985:		22	4
20941146:		22	1
21798561:		22	3
13035203:		22	1
11783190:		22	2
32072126:		22	1
331005:		22	1
31818123:		22	4
26891506:		22	4
28013770:		22	0
25728433:		22	3
26777823:		22	1
25495397:		22	1
18405372:		22	0
34371907:		22	1
477725:		22	1
8428115:		22	2
11798085:		22	3
25675331:		22	1
25071759:		22	2
17163922:		22	1
16211502:		22	1
5975704:		22	4
6581530:		22	3
12924288:		22	2
15986094:		22	5
10800904:		22	1
18769257:		22	2
7340340:		22	2
8114303:		22	1
9266799:		22	1
23245587:		22	1
22649:		22	1
61916:		22	2
17720974:		22	4
8848401:		22	1
20702029:		22	4
15764736:		22	1
16036359:		22	2
24806268:		22	1
33972834:		22	0
18807019:		22	1
13424368:		22	1
5663461:		22	2
17380078:		22	1
9471696:		22	0
2581350:		22	1
13623:		22	3
25901548:		22	1
363777:		22	2
30005:		22	2
17314267:		22	1
19183736:		22	1
25183869:		22	1
16044987:		22	2
73090:		22	1
17236244:		22	1
17912199:		22	2
17728721:		22	1
833422:		22	1
601239:		22	2
28801469:		22	1
18332065:		22	3
9716515:		22	2
9768692:		22	3
26165164:		22	1
17899392:		22	5
10551253:		22	4
12862611:		22	4
12988089:		22	2
12174312:		22	5
13153400:		22	1
10438093:		22	2
21897920:		22	4
25009591:		22	3
686718:		22	1
6659801:		22	1
18133703:		22	1
8855615:		22	1
15804760:		22	6
12398199:		22	1
10893175:		22	1
27834600:		22	4
33402706:		22	3
20811584:		22	3
33987018:		22	2
23245584:		22	3
205001:		22	1
9025022:		22	3
5940939:		22	2
12354504:		22	1
12759444:		22	1
12015809:		22	1
15722233:		22	3
9571725:		22	1
147842:		22	1
18621882:		22	1
15780576:		22	3
132336:		22	1
199741:		22	1
3301759:		22	6
13591296:		22	1
304752:		22	2
7198968:		22	1
3472342:		22	2
30698729:		22	3
33397169:		22	2
14475552:		22	4
925:		22	1
22910024:		22	3
18332388:		22	2
22891184:		22	0
17305367:		22	4
21947952:		22	3
9372419:		22	2
27250887:		22	3
139254:		22	1
109059:		22	3
29470648:		22	1
26802894:		22	2
104837:		22	3
24611770:		22	2
12476620:		22	3
33113683:		22	1
25810137:		22	2
24683239:		22	1
6612005:		22	2
17262204:		22	2
13262764:		22	1
23016075:		22	4
10193060:		22	1
31168:		22	3
24856069:		22	1
18249280:		22	6
7984373:		22	6
25885733:		22	1
18170586:		22	2
35517072:		22	1
66479:		22	4
25772321:		22	2
23013819:		22	2
25136810:		22	2
27067323:		22	3
30254013:		22	4
19545617:		22	0
21857130:		22	2
18076439:		22	0
295650:		22	1
16061734:		22	2
17824793:		22	1
23398869:		22	3
24424963:		22	3
32452160:		22	1
222326:		22	1
16361:		22	1
133486:		22	1
1039461:		22	1
227593:		22	1
29430798:		22	3
467032:		22	1
77604:		22	2
5348:		22	1
18046135:		22	1
22718664:		22	1
2197227:		22	2
19508953:		22	2
27883170:		22	1
15829917:		22	2
17456328:		22	3
14498:		22	1
25190:		22	1
6381988:		22	2
25566675:		22	2
2852832:		22	6
26583370:		22	1
23633796:		22	0
1337973:		22	1
11942639:		22	1
18873823:		22	5
26514517:		22	3
24973955:		22	1
7949530:		22	1
18038539:		22	1
23215488:		22	0
9277751:		22	2
690067:		22	1
6419563:		22	1
25656828:		22	2
17404760:		22	3
22873608:		22	1
17168240:		22	1
16044329:		22	1
11995902:		22	1
21528972:		22	2
15714522:		22	2
285943:		22	1
17882692:		22	1
12363795:		22	1
20706316:		22	1
13547802:		22	1
18590094:		22	2
7794600:		22	2
16075145:		22	1
8942063:		22	2
7804289:		22	1
6250211:		22	3
22875090:		22	1
28953491:		22	1
25208536:		22	0
13810:		22	1
27383717:		22	3
35294896:		22	1
11483403:		22	1
177515:		22	2
17332435:		22	4
23287202:		22	1
13279692:		22	1
24942688:		22	3
6380608:		22	1
1087205:		22	2
77736:		22	2
24868385:		22	4
18870640:		22	3
7155027:		22	1
6522978:		22	3
23492728:		22	2
23519826:		22	1
18106007:		22	1
22081556:		22	1
1530868:		22	2
22859490:		22	1
373115:		22	2
13454648:		22	2
13399046:		22	1
15808412:		22	3
603397:		22	3
15777797:		22	4
8598746:		22	3
18693750:		22	2
19549052:		22	1
24843214:		22	1
2281319:		22	1
10940958:		22	4
25732113:		22	3
22844202:		22	2
3384:		22	1
9917996:		22	2
3189884:		22	1
22817098:		22	3
16155151:		22	1
26690:		22	3
8335119:		22	1
31931948:		22	2
7479205:		22	2
8466224:		22	1
8043762:		22	0
23666592:		22	2
18081146:		22	2
6725896:		22	1
27213244:		22	2
23590496:		22	1
19107949:		22	2
27171845:		22	1
23398961:		22	1
25232960:		22	2
13536515:		22	0
7129497:		22	2
23871424:		22	3
22948207:		22	3
12637556:		22	5
9920454:		22	1
7959473:		22	2
227650:		22	1
38501:		22	1
27209407:		22	4
891472:		22	2
22715901:		22	1
60218:		22	1
24338293:		22	1
12022733:		22	1
17899647:		22	1
23012473:		22	1
25614726:		22	0
17928198:		22	2
17858051:		22	3
8736477:		22	1
18077957:		22	5
376561:		22	1
12747188:		22	1
17726421:		22	1
34324605:		22	1
766319:		22	1
6817038:		22	1
26030381:		22	3
17558767:		22	1
25462573:		22	2
381501:		22	3
18005276:		22	2
18129599:		22	4
18668021:		22	2
31421768:		22	2
19101283:		22	4
295652:		22	3
25430623:		22	2
15798830:		22	1
17840598:		22	1
13629923:		22	1
9580144:		22	1
23360729:		22	1
29387827:		22	1
23214382:		22	1
18079492:		22	3
11007587:		22	1
12035802:		22	3
18296013:		22	5
30826152:		21	1
25156452:		21	0
30139492:		21	3
35570300:		21	1
22374725:		21	1
21856443:		21	1
20944389:		21	1
18071872:		21	1
17907218:		21	1
16726106:		21	1
16724807:		21	1
1110:		21	1
25337536:		21	4
20723818:		21	7
31451082:		21	3
33832888:		21	1
30989088:		21	3
29397223:		21	1
20522718:		21	1
15834810:		21	1
32600556:		21	1
31624980:		21	2
16188:		21	2
228202:		21	1
27418655:		21	3
17860194:		21	2
17561375:		21	1
16177036:		21	2
16165667:		21	1
16401102:		21	1
16049911:		21	1
16082287:		21	1
15841270:		21	1
22457223:		21	2
71409:		21	3
33558545:		21	2
283870:		21	1
28110115:		21	1
29477965:		21	2
18693854:		21	2
2972472:		21	1
23845952:		21	5
30196:		21	2
22514020:		21	1
1430213:		21	3
17671930:		21	3
9293295:		21	3
13556069:		21	3
13345731:		21	1
12048288:		21	1
6520995:		21	2
7865121:		21	1
6572790:		21	2
6609848:		21	0
9640363:		21	2
263021:		21	1
9746384:		21	5
10724628:		21	1
21525970:		21	1
12946782:		21	4
12042324:		21	3
15841140:		21	1
6589490:		21	0
18114102:		21	2
30224637:		21	0
17406843:		21	1
17914459:		21	4
25795281:		21	2
20697413:		21	2
58085:		21	1
1898916:		21	3
20410147:		21	1
25517851:		21	3
16335098:		21	2
33799302:		21	1
28779776:		21	1
24879132:		21	1
23278546:		21	2
22291640:		21	1
18721737:		21	1
18188160:		21	1
29106178:		21	4
19278261:		21	2
20758039:		21	1
20927079:		21	1
21911333:		21	1
17348314:		21	1
27163014:		21	2
23236738:		21	0
18361516:		21	2
22347:		21	0
17910066:		21	4
13228175:		21	1
13532147:		21	1
12643015:		21	1
6479879:		21	1
13451182:		21	2
18128:		21	2
28962452:		21	1
8151462:		21	3
3649147:		21	2
25560245:		21	3
18774013:		21	3
8782738:		21	1
33780462:		21	3
17279839:		21	1
18216592:		21	2
8393603:		21	2
16065488:		21	1
22350219:		21	3
13039884:		21	1
6436659:		21	1
16005224:		21	1
25852906:		21	1
25017130:		21	1
20935599:		21	1
14759331:		21	3
10803218:		21	2
13064072:		21	1
7326875:		21	1
18715733:		21	2
6703145:		21	4
6798263:		21	1
298371:		21	4
12681050:		21	1
293027:		21	2
658351:		21	3
25316313:		21	2
18221991:		21	1
12822875:		21	1
23084453:		21	4
25813905:		21	2
25174916:		21	1
581811:		21	2
156970:		21	1
590036:		21	1
23454:		21	2
2227371:		21	2
18144099:		21	2
17695150:		21	1
17737927:		21	2
17369574:		21	0
17209615:		21	1
43930:		21	1
29771527:		21	4
6066533:		21	3
18196260:		21	2
24453021:		21	2
18006312:		21	1
22891406:		21	3
38703:		21	1
26263487:		21	0
25110511:		21	3
25891968:		21	4
22460296:		21	2
51497:		21	0
15778159:		21	1
25553015:		21	1
6284391:		21	1
32831:		21	4
10148930:		21	2
20762665:		21	1
24392720:		21	7
35845019:		21	3
34783029:		21	4
30297927:		21	3
26025370:		21	2
22908773:		21	1
18333542:		21	1
17309:		21	1
18629142:		21	3
16120434:		21	1
17417279:		21	2
15820679:		21	1
23473333:		21	1
19173721:		21	3
17930904:		21	1
16069262:		21	4
17254529:		21	2
17899054:		21	3
5422154:		21	3
94767:		21	2
28220647:		21	1
15771473:		21	2
17853024:		21	3
18245617:		21	2
18160600:		21	3
20518922:		21	2
31101:		21	3
11510910:		21	1
11480387:		21	1
13073922:		21	2
22586973:		21	1
490789:		21	1
129798:		21	1
18218570:		21	1
1430122:		21	1
24980:		21	0
16101041:		21	1
28426022:		21	1
25915908:		21	3
28639249:		21	1
23214408:		21	3
7268423:		21	1
22304852:		21	1
21967455:		21	1
17561936:		21	1
13504055:		21	1
8580362:		21	8
182597:		21	2
9394691:		21	1
9975659:		21	0
15743075:		21	1
13513646:		21	1
7708628:		21	2
8430097:		21	1
2395757:		21	2
534678:		21	0
8145855:		21	2
788331:		21	1
19322249:		21	4
136637:		21	2
8525600:		21	1
690146:		21	1
20922930:		21	1
26101040:		21	1
17054826:		21	1
17160816:		21	1
80674:		21	1
27015414:		21	1
15828079:		21	2
6681333:		21	0
88077:		21	1
23848102:		21	2
6614830:		21	1
16036514:		21	4
29064340:		21	2
15801563:		21	2
30333569:		21	0
18284908:		21	4
2153792:		21	1
28101707:		21	2
270547:		21	1
12813649:		21	1
836611:		21	1
17863024:		21	2
27804903:		21	1
13602321:		21	2
6690546:		21	2
2334751:		21	1
21793291:		21	2
17935486:		21	6
27276380:		21	2
13588166:		21	1
23857918:		21	1
15789462:		21	1
25430566:		21	2
7896184:		21	1
231786:		21	2
2930299:		21	1
9862827:		21	1
104342:		21	2
10160130:		21	2
13628713:		21	2
18776967:		21	1
111022:		21	1
25818163:		21	2
18005163:		21	1
16122163:		21	1
25784226:		21	4
17350916:		21	2
18889300:		21	3
23430728:		21	1
17971217:		21	3
17210208:		21	2
34470279:		21	1
18273949:		21	1
22320446:		21	1
28476166:		21	1
54492:		21	1
6625002:		21	1
16044959:		21	3
13528379:		21	2
27774749:		21	2
25852828:		21	7
15793659:		21	2
6981005:		21	2
17334529:		21	3
22718724:		21	0
15779366:		21	1
25897857:		21	1
23615684:		21	1
18060015:		21	1
20697444:		21	1
269528:		21	1
2741853:		21	1
651240:		21	1
233679:		21	2
6418819:		21	1
1175893:		21	1
11164599:		21	2
26194630:		21	1
613268:		21	2
3430763:		21	1
21265230:		21	1
23522181:		21	1
20512876:		21	1
28868542:		21	0
128092:		21	1
30332310:		21	2
29939270:		21	4
23350059:		21	1
23398730:		21	0
6570502:		21	1
19546063:		21	1
16110879:		21	2
18050390:		21	2
25324129:		21	2
23227:		21	2
6497520:		21	1
23310156:		21	1
457762:		21	0
12630577:		21	1
11279472:		21	1
32602258:		21	1
16145662:		21	0
13623987:		21	1
17692940:		21	1
28427391:		21	1
425516:		21	5
26214866:		21	1
2693142:		21	2
17329041:		21	1
7923163:		21	1
6468870:		21	1
7788360:		21	4
18148202:		21	2
13528333:		21	1
8541238:		21	1
8487974:		21	1
7303068:		21	1
16281074:		21	2
11832081:		21	1
7945295:		21	1
204276:		21	1
66508:		21	2
365672:		21	0
20764916:		21	1
5927554:		21	1
30031040:		21	1
23704941:		21	2
13518588:		21	2
32875195:		21	4
22061971:		21	1
23287163:		21	1
15957:		21	1
6324914:		21	1
10314229:		21	1
17204332:		21	1
9296707:		21	1
25804214:		21	1
16065425:		21	2
22551597:		21	6
22318573:		21	0
22744701:		21	0
352727:		21	1
23527476:		21	1
18874651:		21	2
5755:		21	1
29670787:		21	1
7307504:		21	1
12377445:		21	1
26850194:		21	1
13571757:		21	0
35521023:		21	1
29611025:		21	2
29639540:		21	3
25866740:		21	3
7076703:		21	1
27272262:		21	2
25734207:		21	1
25375990:		21	1
15722284:		21	4
19355355:		21	1
18587089:		21	1
8077664:		21	4
11804738:		21	2
31050237:		21	2
13545634:		21	2
11510668:		21	2
22310860:		21	2
225588:		21	1
22053233:		21	3
23215489:		21	4
18246289:		21	2
17139957:		21	1
11732928:		21	1
33535:		21	1
32199811:		21	2
25565574:		21	3
16059656:		21	1
10305247:		21	1
18464633:		21	5
24922131:		21	2
24280437:		21	2
18594344:		21	1
29875363:		21	2
3774496:		21	2
29752912:		21	1
13265572:		21	2
1438359:		21	1
10871925:		21	1
25944385:		21	2
12688952:		21	1
18769271:		21	1
15808340:		21	1
16352:		21	2
6587379:		21	1
106882:		21	0
12858678:		21	2
49353:		21	2
17385231:		21	1
905451:		21	1
25950053:		21	2
18476102:		21	3
27240748:		21	2
30687200:		21	1
31138556:		21	2
25700011:		21	1
5462087:		21	1
604803:		21	1
11891486:		21	1
5376540:		21	1
13256064:		21	1
18651924:		21	1
10196362:		21	1
13557166:		21	1
20555501:		21	5
25012983:		21	2
11699212:		21	1
9470293:		21	6
10722553:		21	1
23461003:		21	2
12849320:		21	3
20299706:		21	2
11470394:		21	1
531262:		21	1
18411969:		21	1
17297488:		21	1
13528319:		21	1
11930007:		21	0
26045106:		21	1
13526154:		21	1
23979842:		21	2
13223245:		21	1
18807443:		21	2
11798604:		21	2
25062271:		21	1
18716722:		21	3
12554833:		21	2
21412146:		21	3
11334463:		21	2
1070554:		21	2
9645248:		21	1
20733432:		21	2
18525889:		21	1
25090719:		21	1
10560189:		21	2
26827948:		21	1
33980043:		21	0
33953197:		21	1
32601841:		21	2
16142157:		21	1
28171973:		21	0
22237470:		21	7
23716100:		21	4
25578558:		21	1
27827584:		21	2
25663717:		21	2
7373274:		21	1
26160134:		21	2
29626641:		21	4
19322169:		21	1
20632650:		21	2
29544812:		21	1
13265138:		21	3
28605375:		21	1
33574182:		21	3
1112383:		21	1
140093:		21	1
13395528:		21	1
25582820:		21	1
9753303:		21	1
10583175:		21	2
7092399:		21	2
12969596:		21	1
26221374:		21	1
1479413:		21	3
3750:		20	2
31692086:		20	2
30552340:		20	2
28452020:		20	0
28919383:		20	1
23016520:		20	5
22438116:		20	1
17563192:		20	1
15789177:		20	3
6426026:		20	1
16126395:		20	2
12286734:		20	2
8789318:		20	1
1116393:		20	2
32184585:		20	3
29536947:		20	1
18754176:		20	1
25422386:		20	1
22396453:		20	1
11292786:		20	1
17829279:		20	3
10785670:		20	0
16225719:		20	7
13547241:		20	1
32705576:		20	1
25656580:		20	1
25501128:		20	1
24204235:		20	2
18361934:		20	2
22469198:		20	1
15981347:		20	1
17311113:		20	1
23491968:		20	3
30753832:		20	3
32148091:		20	1
24664678:		20	1
15831827:		20	1
18599761:		20	2
13631207:		20	1
9996331:		20	1
3942622:		20	1
33555:		20	1
24885507:		20	1
5368:		20	0
31847016:		20	1
1191459:		20	3
13451210:		20	1
13479365:		20	4
13159888:		20	2
24929:		20	2
6393407:		20	1
17225161:		20	1
26123233:		20	2
27782190:		20	2
22401361:		20	2
20816043:		20	6
17282116:		20	3
17411148:		20	1
17569368:		20	2
17382283:		20	1
11787715:		20	1
7914008:		20	1
11178749:		20	2
9339371:		20	3
22840858:		20	4
6522093:		20	3
11922297:		20	1
259912:		20	2
241969:		20	1
26895161:		20	4
18667787:		20	3
9018087:		20	1
22369418:		20	1
17854242:		20	6
30199328:		20	1
8565888:		20	0
6268632:		20	1
84573:		20	2
7366:		20	1
11250706:		20	1
18723:		20	3
34369582:		20	1
25366212:		20	0
19390102:		20	4
25876099:		20	2
22608786:		20	3
111429:		20	3
317521:		20	3
16100436:		20	3
18136771:		20	2
9813753:		20	4
32421:		20	1
27154427:		20	6
26245853:		20	1
2936415:		20	3
26031222:		20	1
23723788:		20	2
20483100:		20	2
17905596:		20	1
15704780:		20	1
15826602:		20	1
16248114:		20	1
12777901:		20	1
12218678:		20	1
25135501:		20	2
12137592:		20	2
25066824:		20	3
6318223:		20	1
17929619:		20	2
17137607:		20	3
2255792:		20	1
915554:		20	1
1305912:		20	0
96276:		20	1
81992:		20	1
13541612:		20	1
11019333:		20	4
6659537:		20	1
11761455:		20	1
5841508:		20	2
28333412:		20	1
18778872:		20	2
13459147:		20	2
18694013:		20	2
11023754:		20	3
7799247:		20	1
22544017:		20	0
12061320:		20	1
18745179:		20	1
840278:		20	2
394363:		20	0
13540519:		20	1
17726978:		20	1
25159262:		20	0
25443389:		20	2
20868595:		20	1
12019355:		20	2
16090268:		20	1
16853922:		20	5
6937524:		20	1
18490707:		20	2
222837:		20	1
13571899:		20	1
27217730:		20	1
19072751:		20	1
10134852:		20	0
6419614:		20	1
22850084:		20	2
13507828:		20	1
92364:		20	1
32995278:		20	3
27804263:		20	4
29496093:		20	0
23791347:		20	2
25698091:		20	1
15712796:		20	2
6971096:		20	1
19373304:		20	3
17792846:		20	2
12982059:		20	4
23870836:		20	2
25689042:		20	1
995103:		20	2
20613663:		20	1
13585792:		20	1
6250210:		20	2
34033755:		20	1
9132056:		20	1
178805:		20	1
27874165:		20	3
18520647:		20	1
22859802:		20	1
26222107:		20	6
13628983:		20	1
1421978:		20	1
29562692:		20	0
23448227:		20	3
18759567:		20	1
2319370:		20	0
26721373:		20	1
25454585:		20	4
28500651:		20	1
13542786:		20	1
8145496:		20	4
3168250:		20	4
16059:		20	1
6768377:		20	1
13509885:		20	1
18104599:		20	0
110390:		20	1
527744:		20	2
27015400:		20	1
8697204:		20	1
34403710:		20	1
34537418:		20	1
31090145:		20	1
31276376:		20	2
30847827:		20	1
28253785:		20	1
30422494:		20	3
28385237:		20	2
25529938:		20	2
25550971:		20	1
23532819:		20	2
18394893:		20	1
16155240:		20	4
18404162:		20	4
20493695:		20	1
17370723:		20	3
3236765:		20	2
18001355:		20	2
16109775:		20	1
30360828:		20	1
17185047:		20	1
17846015:		20	3
15802756:		20	1
17206230:		20	5
20894087:		20	3
11872242:		20	2
9378084:		20	2
11602:		20	0
106393:		20	2
7148780:		20	1
10644205:		20	6
394724:		20	2
831842:		20	2
2095583:		20	1
16095148:		20	4
121127:		20	2
133830:		20	1
32886082:		20	2
18275463:		20	1
23492651:		20	0
8103876:		20	2
4008489:		20	2
12770:		20	2
68520:		20	1
11297434:		20	2
10866286:		20	2
7863658:		20	1
30830592:		20	1
17213143:		20	2
24694256:		20	3
631169:		20	2
31434269:		20	1
428:		20	1
77020:		20	2
5558786:		20	2
509784:		20	2
11221285:		20	3
17167208:		20	2
17227723:		20	2
23149161:		20	1
23300811:		20	2
17729315:		20	1
9466193:		20	2
15808602:		20	2
3831023:		20	1
17280122:		20	1
23213811:		20	2
17559899:		20	2
25536846:		20	4
10000191:		20	2
33231785:		20	3
12682437:		20	2
16038875:		20	3
23627690:		20	1
12975068:		20	1
22455137:		20	1
6871245:		20	1
23460958:		20	3
58893:		20	2
176892:		20	1
9533361:		20	3
17702284:		20	2
4441294:		20	1
33959435:		20	3
25734007:		20	3
6935632:		20	1
8660470:		20	1
1794575:		20	3
13591672:		20	4
311218:		20	1
21043996:		20	1
33574150:		20	0
13492517:		20	1
25937835:		20	1
15754483:		20	1
342994:		20	0
13351300:		20	2
17208:		20	2
3026012:		20	2
100933:		20	3
6389704:		20	1
13586791:		20	2
26150788:		20	1
15818820:		20	1
10890463:		20	3
27845690:		20	1
26178353:		20	2
562930:		20	1
25645546:		20	3
11201920:		20	6
25357266:		20	1
26031033:		20	1
29479626:		20	2
26025622:		20	2
16160769:		20	2
34348998:		20	1
32858701:		20	1
22743827:		20	4
16059384:		20	1
12987245:		20	1
6566558:		20	1
71135:		20	1
107896:		20	1
27248383:		20	3
13232598:		20	2
14289259:		20	2
16240734:		20	2
11471412:		20	3
6986858:		20	1
8607205:		20	1
12925379:		20	1
2506250:		20	2
17999892:		20	2
18815422:		20	5
47525:		20	1
6289599:		20	1
12287148:		20	1
2868766:		20	2
7203669:		20	1
13608339:		20	1
12902757:		20	1
18050142:		20	0
21721:		20	2
22529221:		20	2
1561703:		20	1
22025516:		20	3
18891496:		20	5
26131579:		20	2
21853666:		20	3
32255:		20	1
397844:		20	1
9593705:		20	4
40217:		20	1
26530351:		20	1
